Category,Message
1,"2002 YEAR-END VACATION CARRYOVER GUIDELINES   I will be sending to you today hard copies of the vacation carry-over report for your business unit.
Please verify the accuracy of the 40 hours carry-over and sign the bottom of the page.
Additionally, if you have employees, who for business reason, need to carry-over more than 40 hours, please do the following:  ?
Place the total number of hours over the 40 hours carry-over in the column entitled ""additional carry-over amount approved""  ?
Initial and provide business rationale.
If there is not enough space on the report, please provide your rationale under separate cover.
Please sign and date at the bottom of each sheet.
Approval for carryover in excess of 40 hours will need the approval of the Creditors Committee and Executive HR.
Please complete and return sheets to me  by January 22, 2002.
The endorsed exceptions will be reviewed by the Bankruptcy Committee and Human Resources leadership from January 25-29, 2002.
We hope to post and reflect all approved carry-over vacation by January 31, 2002.
Please call if you have any questions.
I appreciate your support in this process.
Hector McLoughlin Ext.
36703
"
1,"Hi Sally,  Attached is the approval letter from the National Council BOD for your chapter's logo product sales at the upcoming convention.
Please let me know if you have any questions after reading it.
Also, the 2002 National Convention Committee is contemplating allowing chapter logo product sales on Thursday, April 25, 2002, the day before convention.
A time for the sale hasn't been specified yet, but would probably coincide with convention registration and check-in.
I need to know ASAP if your chapter would be interested in doing this.
Take Care, Kathy Hoyt               National Council Ways & Means VP   - Wildflowers Approval Ltr.doc
"
0,"I had IT run numbers of deals that go out past 2002.
Total = 6632 Buys= 3464 Sells= 3168  It will take some time to get alot beyond that info,  but I think this gives a clear picture that there are a substantial number of deals going out long-term.
Thanks
"
0,"Hi Sally,   At the Net Works All Employee Meeting, you displayed a deep understanding of Enron's business and business issues.
Would you be able to help me gain a similar mastery.
I don't know where to start looking.
Your time and understanding is appreciated.
"
0,"Sally,   here is the list..... sorry it's a little later than the 4pm deadline....
I had to go bully some people to convince them to yield their contractors.
The top section is for those few we should retain, with short explanations in the comment field.
The 2nd section is the main set with end date.
At the bottom is the anticipated monthly burn rate saving.
This list does not contain the EGM/EIM contractors as Jeff Johnson was to send you his seperately.
Please let me know, when you want us to pull the trigger on the contractors....!
regards
"
0,"Sally,  Here is a first cut at our contractor cuts.
I am still working on the rates/monthly savings.
In most cases, I guessed.
I should have updated rates tomorrow.
Please let me know if you have any questions.
JR
"
0,"Hi Sally,   Please send me any documents that were worked on over the weekend.
I have the consolidated IT spreadheet.
I don't have any others.
Thanks
"
0,"As discussed in our meeting on Monday, Net Works will be conducting a year-end talent review to identify the top 15% of its employees.
In order to prepare for this meeting, please refer to the attached guidelines and criteria.
The top 15% should be those individuals who have strong long-term potential and are critical to retain under the current company circumstances.
Your Human Resources representative will be contacting you to offer assistance.
Names of individuals should be submitted to Marla Barnard by 4:30 p.m. today.
This information, along with the next steps for the process will be discussed at our  5 p.m. meeting today.
Thank you for your cooperation.
"
0,"Good morning-  Discussions have taken place between EBS (Barry Pearce) and RAC (David Port) to make adjustments to the EBS daily risk-reporting process.
This memo will outline the changes that have been discussed and agreed upon.
EBS will implement these changes this week.
DPR   All risk books will be run on Tuesday and Thursday of each week and P&L will be reported for those days.
POSITIONS AND CURVES  Pending an IT solution, positions and curves will be loaded each day.
On days when the books are not run, we will use prior day information.
Per discussions with Credit, this process is sufficient for counterparty exposure reporting.
CASH FLOWS  Cash flows will be loaded on days the books are run.
Infinity will pick up prior information on days when books are not run.
"
1,"Sally-  Yesterday at the floor meeting on the 32nd floor, I asked you a pointed question regarding trust of company management.
I appreciated your effort to confront the frustration that many employees currently have.
However, you also requested other questions.
I have a number of questions, and I have tried to collect a number of questions from those that I have heard around the floor.
In addition, I have a couple of suggestions for what could be done to build badly lacking morale.
I am sorry for the long list, but in reality this is probably just the tip of the iceberg regarding questions and concerns out there.
I hope that you can answer some of these questions, and I hope that you can ask some of these questions to those who might know.
I appreciate your efforts.
Here is the list:      I have sent this to my two supervisors as well.
Have a nice day.
Tom Chapman
"
0,"Attached is a list of the key personnel identified within EGM (at all levels) that given an elimination of their position in EGM should be placed in another position somewhere at Enron.
These are all people who would be fungible across the organization and have performed at a high level for a period of time.
Call me if you have any questions.
Brent
"
0,"Mark and Jim, As part of pulling together Data Room for possible EBS sale, we are asked to come up with information regarding in-house developed software and labor cost.
I would like to have your direction on the policy question whether to include Enfiber and Sabor Settlement systems.
Sabor Settlement system is using Unify Settlement as the foundation and Enfiber is patterned after EnPower which potentially could give some valuable competitive insight into our Trading.
Do you think these systems should be included in the EBS sales package?
As shown on the attachment, those systems are included at the present time.
Thank you.
(including PPCS/Dorado)
"
0,"This is way over the top as far as what you and Greg asked for yesterday, but as I was writing, it turned into a Project Everest status update as well.
I hope you find it useful.
Let me know if you have questions...  T
"
0,"Mark,  While Enron's management teams are reviewing actions plans for the upcoming six to nine months, I understand that functional transition teams will be assembled to address the planned merger.
I would like to register my strong interest in assisting any transition team where my skills could add value.
Prior to developing and supporting corporate as well as enterprise systems at Enron my career has spanned across General Electric Capital Services and ABB on a global basis.
Much of this experience has included system integration and change management.
Let me know if you have any questions to the above.
Otherwise, I wanted to let you know of my interest and desire in working towards a successful transition for Enron.
Regards,
"
1,"Attached is a mini dash that summarizes the proposed deal to grant a license for POPS to AEP.
Please review and let me know of any issues, questions or concerns.
Yesterday evening AEP sent some last minute changes to the license agreement primarily dealing with arbitration.
I will be meeting with Barbara Gray and my counterpart from AEP, Dave Banks, tomorrow to nail down this agreement.
I'd like to get signatures on Friday so that we can move forward with getting our first payment and then start the process of delivering the application.
On a related note there have been some issues between AEP and Enron on the commercial side of the business.
Louise Kitchen and Eric Vanderwalde are involved in working through those issues.
Brian Redmond has asked that we call him before executing this agreement.
"
0,"When: Monday, November 19, 2001 10:00 AM-11:00 AM (GMT-06:00) Central Time (US & Canada).
Where: ECN 872  *~*~*~*~*~*~*~*~*~*  Background & Meeting Objective:  Under the direction of Tim Belden, Kevin Presto, Lloyd Will, Anthony Dayao and Beth Perlman, Todd Busby and I have completed the 3 week analysis of wholesale and retail power systems integration.
We would like to present the results of our analysis and discuss recommendations the team believes will lead to cost savings and process efficiencies.
The analysis results are enclosed.
Agenda;  Background Summary of Results Integrated Systems Vision Open Issues Recommendations
"
0,"Attached is an Excel file of the EES IT FTEs.
The first tab lists all employees and is sorted by job title and then by name.
There are two columns.
One is labeled Top 10% and the other Critical.
Asterisks are place in the columns as indicators of employees classified as the top 10% talent and the employees critical to retain.
The second tab is a summary sheet of the top 10% and the employees critical to retain.
Employees are sorted by title and then by name.
Please let me know if you have any questions.
"
0,"Team -  I wanted to give you a brief update on some of the transition discussions that have been occurring over the last few days.
The ISC's Steering Committee is participating in a series of working sessions with Enron Networks (ENW) related to our current service offerings and critical business processes.
These discussions are designed to assist ENW in understanding the complexities of the many systems and processes supported by the ISC and not as some of you may have heard focusing on reducing headcount in the ISC.
I can tell you that our discussions with ENW have been very positive.
We are being recognized for the significant contributions that we make to support Enron's core businesses and have been identified as a critical group.
I understand that this is a very difficult time for everyone.
I would like to encourage each of you to talk with either myself or your Steering Committee member if you have specific questions or concerns.
Furthermore, I will be arranging weekly ISC All Employee Meetings starting immeadiately after Thanksgiving to address many of your questions and to share feedback and updates.
Thank you for all of your continued hard work....
"
1,"The Weather Derivatives audit, executed by Andersen, has been completed.
The attached Final Report has been reviewed with key process owners and issues were discussed with appropriate personnel, both during the audit and at the closing meeting.
Final Reports will also be reviewed in detail with Wes and Sally on a periodic basis.
EAS will follow up with you regarding implementation of corrective action for High Priority Items  If you have any questions, please contact me at ext.
5-4554.
Thank you.
Mechelle Atwood Director, Enron Assurance Services Enron Wholesale Services
"
0,"Hoep all is well with you.
We are still working away.
The biggest item that should be happening this week (today) is that Chris's wife is giving birth to their second child (another boy).
Regards
"
1,"I will begin my maternity leave on Monday, November 19.
In my absence, Katherine Chisley will be covering for Mark Pickering and myself.
For assistance with Mark's calendar, please contact Katherine Chisley at x58463.
Katherine will also have access to my email.
Thank you,
"
0,"Sally,  Beth has 253 employees.
22 are in the top 10% for a 9% total distribution.
25 are in the bottom 10% for a 10% total distribution.
Please refer to attachment below.
Please let me know if you need additional information.
I've left messages for Brent & Kevin as well as their HR Reps to provide the needed data to you by Monday morning.
I've also copied Marla on your request.
Frank has forwarded Bob's information to you.
Thanks, H
"
0,"Hi Sally,   Do you know where we stand with the Enron America's changes?
I presume the Operations people are working with the business people and will then get with the IT people once decision have been made ?
Are we done with EES, I heard that Fallon is going to speak to Whalley about their position (i.e.
no changes).
Are there more questions to ask the EGM/EIM busineses, are these being asked ?
Can you send me the spreadsheet we put together.
Thanks
"
1,"Sally,   Do we know what the corp groups like GSS are doing yet ?
Is there someone co-ordinating the whole effort, Oxley ?
Mark Pickering  Chief Technology Officer  Enron Net Works, LLC
"
0,"The following are consolidated DPR reporting & officialization requirements for the US Thanksgiving holiday which is Thursday, November 22 and Friday, November 23.
All US markets are closed Thursday, and NYMEX is closed Fri, but rate and currency markets are open Friday.
Wednesday's trading - Consolidated DPR - will be prepared on Monday, the 26th Officializations - no change to normal procedure  Thursday & Friday's trading -  Consolidated DPR - since most markets are closed, there will be no consolidated DPR for these days.
However, if there is trading; positions, VAR and P&L have to be reviewed against limits, separately from the activity of Wednesday's and Monday's trading.
Officializations - This holiday marks a change to prior procedures due to an increased need for more complete info in RMS.
Ramesh (RAC IT) is going to run a job to copy Wednesday's numbers for Thursday and Friday for all groups for which he has not received books.
I had spoken to a few of you about performing this copy/roll manually.
This is now not required.
This memo should not affect EEL or IR/FX trading.
Please call if you have questions.
Best regards,
"
0,"Fellow Patronesses,   Remember to turn in your Prospective Membership Packet by the December 9,  2001,  Mother/Daughter Tea to Teresa Bell.
I have enclosed a list of  papers that must be returned.
Legacy Sponsor Form (yellow) or Sponsor Form (pink) and Co-Sponsor Form (lilac) Choice of Chapter Agreement Form (white) signed Prospective Member Agreement Form (white) signed Prospective Member Information Form (blue)   Thank you
"
0,"The deadline for articles - and ads - for the  December newsletter is November 20 (Tuesday)?
I will not be able to accept  any late submissions this month!
Articles (and ads) can be emailed to me  at:  rgladstein@aol.com     If you are purchasing an ad, please mail payment to  Barb Lindsey.
Thank you - Robin
"
0,"We have a spreadsheet showing old 2002 plan that everyone agreed to a few months ago before all the fun started.
We have EA, EGM, EIM, EEL, EBS, EES, ENW, Corp., CommodityLogic, and Other broken out by EnronOnline, Operations, IT development and IT infrastructure which is further broken down by expense and capital and totals (we separated out depreciation as well so we could see what was cash and non-cash).
We are currently trying to put together the adjusted or new 2002 Plan along side the above numbers based on the estimates from the last week or so and will try to be done late tonight.
Thanks.
"
0,"Hi Sally,   I knocked up a new spreadsheet thats should show our total headcount revision picture from an ENW perspective.
I've filled it with the numbers I know so far.
Regards
"
0,"Attached are the notes from yesterday's ENW Assistants meeting and the ENW T&E Policy dated August 2001.
Thank you to those of you who were able to make it, and for the great dialogue generated by the agenda.
If you have any questions or feedback about these documents, please give me a call.
You are also welcome at any time to contact your HR representative for a confidential consultation.
Thanks again for your participation.
"
1,"Greg Piper, Sally Beck, and Mark Pickering will be reviewing documents at 5:00pm and have requested that each of you be available in the event there are questions that need to be addressed and need to see you.
Please do not leave.
The ""Daily"" 5:00 Update Meeting is therefore canceled.
"
0,"Andrea -  As I mentioned to you in our conversation this afternoon, I have found another group to rotate to.
It's Project Genesys in EES headed by Wayne Andrews.
I have spoken with Todd Busby with whom I currently work in the Back Office Commercialization team (ENW) and he has agreed for me to move to this project.
I will have all the details (Co#, cost center etc.)
for you by Monday next week.
Pl.
let me know if there is any other information you need from me, or my supervisors.
Thanks,
"
1,"The following reports have been waiting for your approval for more than 4 days.
Please review.
Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr.
Queue: 4  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr.
Queue: 4
"
0,"FYI - Attached is the revised spend analysis that Greg and I went over this morning.
Have a great Thanksgiving (and Sally, please let your team go easy on us!).
Kerry
"
1,"The following reports have been waiting for your approval for more than 4 days.
Please review.
Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr.
Queue: 5  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr.
Queue: 5
"
1,"The following reports have been waiting for your approval for more than 4 days.
Please review.
Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr.
Queue: 6  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr.
Queue: 6
"
0,"Dear Nancy, Sally & Janet -  Did you have a wonderful Thanksgiving?
Ours was very nice; Mark's sister, her husband and 2-year old daughter were here from California, and Mark's mom & her husband came in from D.C. (but they stayed in a hotel!).
Luckily, our aunt had the big dinner at her house - no trying to cook among the boxes!
Have you had an opportunity to review the December newsletter?
If so, please let me know of any corrections or changes (Miranda gave me the corrected minutes).
My plan is to drop it off to Sally Walker for copying first thing Monday morning.
It will be crazy around here after noon Monday, and the computer will be off for a few days (Monday night 'til Wednesday night or Thursday) while we get set up in the new house .
.
.if the download didn't work and you need a copy to proof, just let me know and I'll swing by with one in the morning (our closing is not far from you, Nancy, so it won't be a problem).
Thanks!
Robin
"
1,"The following reports have been waiting for your approval for more than 4 days.
Please review.
Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr.
Queue: 9  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr.
Queue: 9
"
0,"Normally, these scheduled SAP outages are planned with the major user bases via a communication released 3 weeks in advance and subsequently approved.
The notice you received today was a reminder notice.
This outage is due to our quarterly production build schedule for SAP upgrades to the HR environment (""hotpacks"").
We rescheduled this weekends outage earlier today after consultation with HR and the tentative and future date will be mid-January.
At this point no additional outages are planned for the remainder of the year.
The revised (cancelled) notification will go out tomorrow.
"
1,"Mother-daughter team sub needed for Wednesday,  November 28, from 6:15-8:15 p.m. at Applause Theater for set painting.
Wear old clothes!
Please call Robin Gladstein at 281-537-1745 or  713-825-5248.
Thanks!
Thank you - Robin
"
1,"The following reports have been waiting for your approval for more than 4 days.
Please review.
Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr.
Queue: 10  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr.
Queue: 10
"
0,"I am currently scheduled to fly to Houston with the following itinerary:  	Arrive Houston - Sunday, Jan. 27 at 5:35 pm 	Depart Houston - Tuesday, Jan 29 at 1:55 pm  Laura is planning to remain in Houston on Monday & Tuesday as well.
Can you let me know what the schedule is for Monday?
Where should we plan to go and at what time?
I will be in the office this morning until around 11:00 Calgary time.
Our UBS offer letters are finally ready, so I came in to handle the distribution to my employees.
You can page me this afternoon if you need to talk to me.
Peggy
"
0,"Gary,  Attached is a spreadsheet which shows people that remain in London related to the middle and back office.
These individuals are not solely working on winding down EGM activity there, and we need to make sure that EGM does not pick up total cost when those people are not 100% focused on EGM.
Let me know if you have any questions.
Shanna/Tom,  Are we currently picking up this total cost and allocating as appropriate or are we only paying our percentage?
Kevin
"
1,"The New Cash Approval Tool is ready for use.
Please begin using the new process as soon as possible.
We will continue to run payment proposals through Thursday to provide a transition period for catching same day and next day items until the process is in full swing.
For those of you who started working with your data yesterday and have set items for payment on Wednesday, we will be working with George to review these items today.
There will be a communication coming out from Ray Bowen shortly introducing the new process and the changes being made.
Please help communicate the changes within your business unit.
The success of this process is very dependent on you helping enforce the guidelines.
If you have any questions or need any assistance, please call me at 5-4866.
Note:  The transaction code to get into the tool is ZEBOI.
"
0,"Enjoyed meeting with you this morning.
If in fact the UBS merger requires fewer than the 800 or so people currently slated in NetCo, I think it would be a good idea if a couple people from NEWCO could take a look at those people (especially from a risk management/scheduling perspective.)
Speak with you soon
"
0,"We need to pull together a list of all non-residential real estate leases for premises used by EGM and its businesses.
To date, I have identified five such leases, listed below by address and landlord:  (1) 2103 Southlake Blvd., Southlake, Texas (Comercis, Inc.) (2) 500 Lee Street East, Charleston, West Virginia (Laidley Developers Limited Partnership) (3) 780 Third Avenue, New York, New York (TIAA) (4) Penn Center West, Bldg Two, Pittsburgh, Pennsylvania (Penn Center Management Corp.) (5) 150 North Michigan Ave., Chicago, IL  60601 (BfG Immobilien-Investment Gesellschaft mbH Ltd.)  Please let me know ASAP if you are aware of ANY leased premises held or used by EGM or its related businesses that is not on the above list.
While all of the above leases are office leases, we need a complete list of ALL non-residential real estate leases (including warehouse leases, land leases, etc.).
Please be overinclusive in responding to this information request, as I am including premises that EGM shares with other Enron business units and is charged an allocation.
Thank you all for your attention to and cooperation with this important information request -- Bob Bruce
"
0,"Sally,  Happy New Year!
I just wanted to let you know that I've gone back to my roots and accepted a position with the Employment Agency, The Tinsley Group.
They helped me place several people within your group over the last couple of years.
My focus is to help Enron people get back to work (Permanent or Contract openings).
Please refer to me anyone in the Accounting/Risk/Tax or Audit areas for an additional avenue in their job search.
I have opportunities in Houston for all industries.
Some critical openings are: 	Corporate Controller - League City (approx $110), public, Home manufacturing co. 	Revenue Accountant (joint interest) for Exploration & Production co.
Cost Accountant with percentage of completion experience, construction industry 	Federal & International Tax, several companies 	Internal Audit (1-3 yr), several companies  I hope your spirits are high and I sincerely wish you the best of luck!
Thanks!
"
0,"The latest word is that the work surrounding the restructuring activity will not take place until this Thursday.
Therefore, I have moved the Training for this effort to tomorrow (Wednesday) from 2 pm - 3:30 pm in ECS 04990.
I will send another email to all of your managers who will need to attend, but please let them know it will not be held today.
"
1,"There seems to be some confusion around the calculation of books on 11/30/2001.
All books were run properly in the gas and power area on 11/30, as that was the last day prior to the bankruptcy declaration.
Please let myself or Sally Beck know if you have any questions regarding this.
Thanks
"
0,"Did Debbie talk with the two of you before putting together her memo?
Is she  raising this to me because she wasn't comfortable with the outcome of her  conversations with you two, or did she skip that step?
Just curious, before  I send any type of response.
I would need details from you around the  process for updates to Entelligence and Global Counterparty.
Surely one  feeds the other?
--Sally
"
0,"Yes, we will definitely host you and the students to a tour of Enron Field  and dinner on the evening of January 31 (if that is still the best night for  your schedule).
I talked with Lexie earlier this week and told her that I  was going to cover this, and she thought that she could find some dollars in  her budget so that we can perhaps split the cost.
Either way, consider it  done.
I am glad that you are including the names of the students to attend.
However, checking the attachment on your second e:mail message, I can not  bring up the attachment.
Can you try that again and check with Patti to  make sure she has it in readable form?
I will be in London all of next week,  and I would like to send invitations to the students about the tour and  dinner.
I will need their e:mail addresses to do so.
I don't know whether  or not you included that on your list.
Jody said that Ruggles for game watching was really cold!!
I wonder if that  could be a problem on the 31st?
You never know with Houston weather.
What  do you think?
We could do the tour and then go to Irma's Southwest Grill (2  blocks from the stadium, same great food with a more sleek atmosphere - owned  by Irma's son, Luis).
I will be in touch with Patti while I am in London next week to make sure  that plans are progressing on this.
We will include our recent OU grads as  well.
I will save your championship game souvenirs and give them to you when I see  at the end of January.
--Sally
"
0,"Well, I didn't get this out to you before I left the office last night.
I  was still pouring over bonus info until 9:30, and decided to call it quits at  that point.
Here are some of the things that I would like to do next week:   review your action plan to move the close and officialization of London  books to same day,   to replicate, if appropriate,  an Operational Risk information session for  London counterparts (you and I can  review early in the week what we are  doing here in Houston today and modify the info for Europe)    discuss the Doorstep process with you and, if you deem appropriate, your  business controllers in the   London office who will participate in Doorstep  reviews this year (clear up and questions and get your input  on how to  continually improve the process),    discuss with Mark Pickering the technology dependencies of the London office  related to speeding up   London's information for the corporate DPR   do some planning with you for the February 12 & 13 ASE   discuss the feasibility of utilizing our operational pricing model in London    discuss your ideas and thoughts on CommodityLogic and other ideas around  potential commercialization of  mid and back office services    In addition, I would like to meet with anyone in the London office that you  think would be beneficial.
Through Nicki Scott, I understand that Michael  Brown would like to meet with me so we are setting that up.
I will also  spend some time with Beth Apollo and Ted Murphy while I am there.
And I plan  to meet with Fernley as well.
Any other suggestions on topics or people to see?
I think that we have lunch already on the calendar for Wednesday.
"
0,"I hope that your holidays were wonderful.
I thoroughly enjoyed the week of  vacation that I took before Christmas.
It was fun to be home with the  children, although I certainly worked hard -- up every night until very late
"
0,"I hope that each one of you will arrange your schedules tomorrow to make the  time to vote.
Also, please encourage everyone on your staff to take the time  to vote tomorrow.
For those employees who typically work later hours,  please suggest that they take the time to vote before coming to the office.
Everyone should feel that they have sufficient time to make their vote  count.
It should be interesting to watch the returns tomorrow evening.
Hopefully, we will have all played a part in the outcome.
"
1,"I plan to work out of the London office during the week of January 15.
I  will leave Houston on Sunday and will be in the London office starting around  noon on Monday.
I will be back in the Houston office on Monday, January 22.
The primary goals of the trip are:    to work with Mike Jordan on an action plan to move the close and  officialization of London books to same  day,   to replicate an Operational Risk information session for London counterparts  (we are doing this in Houston  on January 11 per my e:mail to you for  managers and above within Operations),   to hold a training session for business controllers in the London office who  will participate in Doorstep   reviews this year (outside EEL),    to discuss with Mark Pickering the technology dependencies of the London  office related to speeding up  London's information for the corporate DPR   Patti Thompson (x39106) will have a detailed itinerary in hand if you need  to reach me at any time next week.
"
0,"Right now, I am booked at 47 Park for next week.
I would love to be closer  to the office, but I don't know if there is anything that makes sense.
Any  suggestions?
If not something close to the office, would you suggest another  spot besides 47 Park?
"
0,"I will be out of town on January 19, so Brenda Herod has agreed to make the  presentation for Rick Causey.
Please replace my name with hers for all  communication regarding this Analyst Orientation.
Thanks.
"
0,"Please join me on Thursday, January 11 from 1:00 to 4:00 pm for a special  information session for the Operations Management teams supporting Enron  Americas, Enron Global Markets and Enron Industrial Markets.
We will focus  on assessing, managing and mitigating operational risk.
Details on the  location for the meeting will be sent to you early this week.
I look forward to seeing everyone at this meeting on the 11th.
The things  that we will discuss will be important for each and every one of you as you  carry out your roles in 2001.
I hope that you will make every effort to  attend.
Please let me know as soon as possible if you have a conflict that  will keep you from attending the meeting.
"
0,"I just composed a somewhat lengthy e:mail about the anniversary trip, and  then closed out Lotus Notes and checked discard changes.
So it is gone - but  not sent!!
Can you e:mail me back your office phone number and if it is  convenient for you, I will give you call and use old fashioned technology.
"
0,"Sheri has told me that you made an announcement recently.
Congratulations on  the baby!
I hope that you are feeling well.
I am so happy for you and your  husband.
My how your lives will change!!
But how enriched they will be.
Our three are so much fun.
I will also always be honest with expectant moms  and say that a new baby is an incredible amount of work as well and that it  sometimes takes a while to really enjoy the experience.
If you ever want  some funny stories about adjusting to being a first-time mom, just let me  know.
I would be glad to share my experience with you.
--Sally
"
0,"I am sure that you are enjoying your break from school.
It is always great  to have finals behind you and several weeks of vacation stretching in front  of you.
No doubt you are spending time thinking about your next step after  graduation.
I would be glad to answer any questions that you may have about  your offer while you are going through that process.
Enron had a fantastic  year in 2000, and we are excited about what we will accomplish in 2001.
We  hope that you will be a part of that.
"
1,"I hope that you are enjoying your break from school, and am sure that it is  even more enjoyable with that Number 1 ranking decided!
My husband (an OU  grad) and I were at Orange Bowl, and it was really exciting to be there and  see the team absolutely stop FSU.
If you have any questions regarding your job offer from Enron while you are  on vacation, please give me a call.
2000 was a banner year for us at Enron,  and we were excited about what we will accomplish in 2001.
I hope that you  will join us and be a part of that.
My office number is 713-853-5926.
If it is more convenient for you, feel  free to call me at home as well.
That number is 281-370-8568.
Boomer Sooners!!!
Sally Beck sally.beck@enron.com
"
0,"Please join me on Thursday, January 11 from 1:00 to 4:00 pm for a special  information session for the Operations Management teams supporting Enron  Americas, Enron Global Markets and Enron Industrial Markets.
We will focus  on assessing, managing and mitigating operational risk.
Details on the  location for the meeting will be sent to you early next week.
I look forward to seeing everyone at this meeting on the 11th.
The things  that we will discuss will be important for each and every one of you as you  carry out your roles in 2001.
I hope that you will make every effort to  attend.
Please let me know as soon as possible if you have a conflict that  will keep you from attending the meeting.
"
0,"Please join me on Thursday, January 11 from 1:00 to 4:00 pm for a special  information session for the Operations Management teams supporting Enron  Americas, Enron Global Markets and Enron Industrial Markets.
We will focus  on assessing, managing and mitigating operational risk.
Details on the  location for the meeting will be sent to you early next week.
I look forward to seeing everyone at this meeting on the 11th.
The things  that we will discuss will be important for each and every one of you as you  carry out your roles in 2001.
I hope that you will make every effort to  attend.
Please let me know as soon as possible if you have a conflict that  will keep you from attending the meeting.
"
0,"I would like to invite each of you to participate in a brainstorming session  with me on Friday, January 12 from 8:30 am through lunch.
The purpose of  this meeting will be to surface and capture ideas around the potential  commercialization of mid and back office services that we provide.
I know  that many of you have ideas about services and/or products that could be  marketed and some of you have been involved in arrangements where we have or  are currently providing services to outside parties.
While there are efforts  underway with certain modules under CommodityLogic, I want this session to be  used to take a broader look at how we might market mid and back office  services.
I hope that you will be able to attend.
Details on location of the meeting and more exact timing will be sent to you  on Monday when Patti returns from vacation.
"
1,"I will be out of the office on Wednesday, January 3.
I am married to an OU  graduate, so we are headed to the Orange Bowl to hopefully see Oklahoma hang  onto their number 1 ranking.
I will be back in the office after lunch on  Thursday, January 4.
My assistant, Patti Thompson (x39106), has phone numbers where I can be  reached.
Please contact Bob Hall at x36956 with any questions while I am  out.
"
0,"Patti delivered to Sharron's desk this week a copy of my 2000  accomplishments.
You should find that when you return to the office.
Let  me know if for some reason you do not have that copy, and I will have another  delivered.
Have a happy new year!
I will be at the Cotton Bowl watching Meagan's drill  team perform - and also watching some of the game.
Thankfully, no emotional  attachment to either team in that game!
I just hope that we don't freeze.
"
0,"I have completed internal feedback forms through the PEP system for Brent  Price, Bob Hall and Peggy Hedstrom.
Those appeared to be the only names that  you included for which you wanted my input.
Somehow, from Andrea's voice  mail message last week, I had anticipated responding to more requests - I  thought perhaps input in working with Wes within ENA or Melissa on SAP.
Those weren't  on my list within the PEP system, so I just wanted you to know  that I have responded to the three that were there.
If there was intent for  me to respond to any others, they weren't accessible in the system.
(Believe  me, I am not asking for more - just wanted to be sure that what I saw in PEP  as a request matched your expectations in terms of my response).
--Sally
"
0,"I should have included you on this contact list.
I will remember to do so  next time.
I will be in the office all of this week, so please call me  directly on any information needs you or team may have this week.
"
0,"Unfortunately, I will miss your farewell at Slick Willie's on January 3rd.
I  am sorry that I won't be able to drink a beer with you as a send off, but  perhaps we can have one in London later in January as your welcome to  London.
I will be in Miami on January 3rd, hopefully celebrating an Oklahoma  win in the Orange Bowl earlier that day.
David found us tickets to the  game.
Not great seats, but they are in the stadium.
Hey, it's not UT, but  it should still be fun to go.
I will miss you and your wit and constructive cynisism in Houston.
But I  know that I can count on you to be just as vocal from London!
I plan to be  there at least quarterly in 2001, and will definitely welcome your first hand  observations on operational areas that may need attention.
Hopefully between  e:mail and voice mail we can definitely keep in touch.
Tell Ann that I hope that this will be a great adventure for her and the  whole family.
I think that it is a wonderful time in your children's lives  to give them this experience.
Have fun -- and set them straight!
!
"
1,"Thanks for including me in the invitation to Slick Willie's.
Unfortunately,  I will not be able to attend.
I will be at the Orange Bowl in Miami and will  not return until the morning of the 4th.
"
0,"The following schedule has been distributed as noted regarding publishing the  DPR over the next two weeks.
I know that books run in Calgary, Houston, and  Portland will be calculated and officialized on Friday, December 22nd for  trading that day.
The current plan is not to publish the DPR for December  22nd on Tuesday, December 26th, but to wait until the first Enron official  business day to do so (i.e.
Wednesday, December 27th).
That will work as  long as trading results for Friday, December 22nd are not dramatic.
Please leave a voice mail message after calcing the books on Friday, December  22nd for Chris Abel (x33102) to give him trading results by commodity for  December 22nd.
If there are dramatic results, Chris may produce a  preliminary and rough DPR on Tuesday, December 26th with the information that  you provide.
For locations that will not calc and officialize books on  Friday, December 22nd, you will still need to contact Chris to give him your  best estimate of trading results.
"
